Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people,Total confirmed deaths due to COVID-19 per million people Annotations
Algeria,DZA,2020-07-30,27.046,
Algeria,DZA,2020-07-31,27.365,
Algeria,DZA,2020-08-01,27.593,
Algeria,DZA,2020-08-02,27.89,
Algeria,DZA,2020-08-03,28.072,
Algeria,DZA,2020-08-04,28.255,
Algeria,DZA,2020-08-05,28.46,
Algeria,DZA,2020-08-06,28.756,
Algeria,DZA,2020-08-07,29.03,
Algeria,DZA,2020-08-08,29.235,
Algeria,DZA,2020-08-09,29.486,
Algeria,DZA,2020-08-10,29.691,
Algeria,DZA,2020-08-11,29.919,
Algeria,DZA,2020-08-12,30.148,
Algeria,DZA,2020-08-13,30.398,
Algeria,DZA,2020-08-14,30.581,
Algeria,DZA,2020-08-15,30.809,
Algeria,DZA,2020-08-16,31.014,
Algeria,DZA,2020-08-17,31.242,
Algeria,DZA,2020-08-18,31.447,
Algeria,DZA,2020-08-19,31.721,
Algeria,DZA,2020-08-20,31.972,
Algeria,DZA,2020-08-21,32.177,
Algeria,DZA,2020-08-22,32.337,
Algeria,DZA,2020-08-23,32.474,
Algeria,DZA,2020-08-24,32.724,
Algeria,DZA,2020-08-25,32.975,
Algeria,DZA,2020-08-26,33.203,
Algeria,DZA,2020-08-27,33.409,
Algeria,DZA,2020-08-28,33.637,
Algeria,DZA,2020-08-29,33.819,
Algeria,DZA,2020-08-30,34.001,
Algeria,DZA,2020-08-31,34.23,
Algeria,DZA,2020-09-01,34.435,
Algeria,DZA,2020-09-02,34.617,
Algeria,DZA,2020-09-03,34.777,
Algeria,DZA,2020-09-04,34.914,
Algeria,DZA,2020-09-05,35.096,
Algeria,DZA,2020-09-06,35.324,
Algeria,DZA,2020-09-07,35.484,
Algeria,DZA,2020-09-08,35.621,
Algeria,DZA,2020-09-09,35.826,
Algeria,DZA,2020-09-10,36.054,
Algeria,DZA,2020-09-11,36.282,
Algeria,DZA,2020-09-12,36.464,
Algeria,DZA,2020-09-13,36.601,
Algeria,DZA,2020-09-14,36.761,
Algeria,DZA,2020-09-15,36.943,
Algeria,DZA,2020-09-16,37.217,
Algeria,DZA,2020-09-17,37.513,
Algeria,DZA,2020-09-18,37.719,
Algeria,DZA,2020-09-19,37.833,
Algeria,DZA,2020-09-20,37.969,
Algeria,DZA,2020-09-21,38.129,
Algeria,DZA,2020-09-22,38.289,
Andorra,AND,2020-03-03,0,
Andorra,AND,2020-03-14,0,
Andorra,AND,2020-03-16,0,
Andorra,AND,2020-03-17,0,
Andorra,AND,2020-03-18,0,
Andorra,AND,2020-03-19,0,
Andorra,AND,2020-03-20,0,
Andorra,AND,2020-03-21,0,
Andorra,AND,2020-03-22,0,
Andorra,AND,2020-03-23,0,
Andorra,AND,2020-03-24,0,
Andorra,AND,2020-03-25,0,
Andorra,AND,2020-03-26,0,
Andorra,AND,2020-03-27,38.827,
Andorra,AND,2020-03-28,38.827,
Andorra,AND,2020-03-29,51.77,
Andorra,AND,2020-03-30,77.655,
Andorra,AND,2020-03-31,103.54,
Andorra,AND,2020-04-01,155.31,
Andorra,AND,2020-04-02,181.195,
Andorra,AND,2020-04-03,194.137,
Andorra,AND,2020-04-04,207.08,
Andorra,AND,2020-04-05,220.022,
Andorra,AND,2020-04-06,232.964,
Andorra,AND,2020-04-07,271.792,
Andorra,AND,2020-04-08,284.734,
Andorra,AND,2020-04-09,297.677,
Andorra,AND,2020-04-10,323.562,
Andorra,AND,2020-04-11,336.504,
Andorra,AND,2020-04-12,362.389,
Andorra,AND,2020-04-13,375.332,
Andorra,AND,2020-04-14,375.332,
Andorra,AND,2020-04-15,401.217,
Andorra,AND,2020-04-16,427.102,
Andorra,AND,2020-04-17,427.102,
Andorra,AND,2020-04-18,452.986,
Andorra,AND,2020-04-19,452.986,
Andorra,AND,2020-04-20,465.929,
Andorra,AND,2020-04-21,465.929,
Andorra,AND,2020-04-22,478.871,
Andorra,AND,2020-04-23,478.871,
Andorra,AND,2020-04-24,478.871,
Andorra,AND,2020-04-25,517.699,
Andorra,AND,2020-04-26,517.699,
Andorra,AND,2020-04-27,517.699,
Andorra,AND,2020-04-28,517.699,
Andorra,AND,2020-04-29,530.641,
Andorra,AND,2020-04-30,543.584,
Andorra,AND,2020-05-01,543.584,
Andorra,AND,2020-05-02,556.526,
Andorra,AND,2020-05-03,569.469,
Andorra,AND,2020-05-04,582.411,
Andorra,AND,2020-05-05,582.411,
Andorra,AND,2020-05-06,595.354,
Andorra,AND,2020-05-07,595.354,
Andorra,AND,2020-05-08,608.296,
Andorra,AND,2020-05-09,608.296,
Andorra,AND,2020-05-10,621.239,
Andorra,AND,2020-05-11,621.239,
Andorra,AND,2020-05-12,621.239,
Andorra,AND,2020-05-13,621.239,
Andorra,AND,2020-05-14,634.181,
Andorra,AND,2020-05-15,634.181,
Andorra,AND,2020-05-16,634.181,
Andorra,AND,2020-05-17,660.066,
Andorra,AND,2020-05-18,660.066,
Andorra,AND,2020-05-19,660.066,
Andorra,AND,2020-05-20,660.066,
Andorra,AND,2020-05-21,660.066,
Andorra,AND,2020-05-22,660.066,
Andorra,AND,2020-05-23,660.066,
Andorra,AND,2020-05-24,660.066,
Andorra,AND,2020-05-25,660.066,
Andorra,AND,2020-05-26,660.066,
Andorra,AND,2020-05-27,660.066,
Andorra,AND,2020-05-28,660.066,
Andorra,AND,2020-05-29,660.066,
Andorra,AND,2020-05-30,660.066,
Andorra,AND,2020-05-31,660.066,
Andorra,AND,2020-06-01,660.066,
Andorra,AND,2020-06-02,660.066,
Andorra,AND,2020-06-03,660.066,
Andorra,AND,2020-06-04,660.066,
Andorra,AND,2020-06-05,660.066,
Andorra,AND,2020-06-06,660.066,
Andorra,AND,2020-06-07,660.066,
Andorra,AND,2020-06-08,660.066,
Andorra,AND,2020-06-09,660.066,
Andorra,AND,2020-06-10,660.066,
Andorra,AND,2020-06-11,660.066,
Andorra,AND,2020-06-12,660.066,
Andorra,AND,2020-06-13,660.066,
Andorra,AND,2020-06-14,660.066,
Andorra,AND,2020-06-15,660.066,
Andorra,AND,2020-06-16,660.066,
Andorra,AND,2020-06-17,673.008,
Andorra,AND,2020-06-18,673.008,
Andorra,AND,2020-06-19,673.008,
Andorra,AND,2020-06-20,673.008,
Andorra,AND,2020-06-21,673.008,
Andorra,AND,2020-06-22,673.008,
Andorra,AND,2020-06-23,673.008,
Andorra,AND,2020-06-24,673.008,
Andorra,AND,2020-06-25,673.008,
Andorra,AND,2020-06-26,673.008,
Andorra,AND,2020-06-27,673.008,
Andorra,AND,2020-06-28,673.008,
Andorra,AND,2020-06-29,673.008,
Andorra,AND,2020-06-30,673.008,
Andorra,AND,2020-07-01,673.008,
Andorra,AND,2020-07-02,673.008,
Andorra,AND,2020-07-03,673.008,
Andorra,AND,2020-07-04,673.008,
Andorra,AND,2020-07-05,673.008,
Andorra,AND,2020-07-06,673.008,
Andorra,AND,2020-07-07,673.008,
Andorra,AND,2020-07-08,673.008,
Andorra,AND,2020-07-09,673.008,
Andorra,AND,2020-07-10,673.008,
Andorra,AND,2020-07-11,673.008,
Andorra,AND,2020-07-12,673.008,
Andorra,AND,2020-07-13,673.008,
Andorra,AND,2020-07-14,673.008,
Andorra,AND,2020-07-15,673.008,
Andorra,AND,2020-07-16,673.008,
Andorra,AND,2020-07-17,673.008,
Andorra,AND,2020-07-18,673.008,
Andorra,AND,2020-07-19,673.008,
Andorra,AND,2020-07-20,673.008,
Andorra,AND,2020-07-21,673.008,
Andorra,AND,2020-07-22,673.008,
Andorra,AND,2020-07-23,673.008,
Andorra,AND,2020-07-24,673.008,
Andorra,AND,2020-07-25,673.008,
Andorra,AND,2020-07-26,673.008,
Andorra,AND,2020-07-27,673.008,
Andorra,AND,2020-07-28,673.008,
Andorra,AND,2020-07-29,673.008,
Andorra,AND,2020-07-30,673.008,
Andorra,AND,2020-07-31,673.008,
Andorra,AND,2020-08-01,673.008,
Andorra,AND,2020-08-02,673.008,
Andorra,AND,2020-08-03,673.008,
Andorra,AND,2020-08-04,673.008,
Andorra,AND,2020-08-05,673.008,
Andorra,AND,2020-08-06,673.008,
Andorra,AND,2020-08-07,673.008,
Andorra,AND,2020-08-08,673.008,
Andorra,AND,2020-08-09,673.008,
Andorra,AND,2020-08-10,673.008,
Andorra,AND,2020-08-11,673.008,
Andorra,AND,2020-08-12,673.008,
Andorra,AND,2020-08-13,685.951,
Andorra,AND,2020-08-14,685.951,
Andorra,AND,2020-08-15,685.951,
Andorra,AND,2020-08-16,685.951,
Andorra,AND,2020-08-17,685.951,
Andorra,AND,2020-08-18,685.951,
Andorra,AND,2020-08-19,685.951,
Andorra,AND,2020-08-20,685.951,
Andorra,AND,2020-08-21,685.951,
Andorra,AND,2020-08-22,685.951,
Andorra,AND,2020-08-23,685.951,
Andorra,AND,2020-08-24,685.951,
Andorra,AND,2020-08-25,685.951,
Andorra,AND,2020-08-26,685.951,
Andorra,AND,2020-08-27,685.951,
Andorra,AND,2020-08-28,685.951,
Andorra,AND,2020-08-29,685.951,
Andorra,AND,2020-08-30,685.951,
Andorra,AND,2020-08-31,685.951,
Andorra,AND,2020-09-01,685.951,
Andorra,AND,2020-09-02,685.951,
Andorra,AND,2020-09-03,685.951,
Andorra,AND,2020-09-04,685.951,
Andorra,AND,2020-09-05,685.951,
Andorra,AND,2020-09-06,685.951,
Andorra,AND,2020-09-07,685.951,
Andorra,AND,2020-09-08,685.951,
Andorra,AND,2020-09-09,685.951,
Andorra,AND,2020-09-10,685.951,
Andorra,AND,2020-09-11,685.951,
Andorra,AND,2020-09-12,685.951,
Andorra,AND,2020-09-13,685.951,
Andorra,AND,2020-09-14,685.951,
Andorra,AND,2020-09-15,685.951,
Andorra,AND,2020-09-16,685.951,
Andorra,AND,2020-09-17,685.951,
Andorra,AND,2020-09-18,685.951,
Andorra,AND,2020-09-19,685.951,
Andorra,AND,2020-09-20,685.951,
Andorra,AND,2020-09-21,685.951,
Andorra,AND,2020-09-22,685.951,
Angola,AGO,2020-03-22,0,
Angola,AGO,2020-03-23,0,
Angola,AGO,2020-03-24,0,
Angola,AGO,2020-03-25,0,
Angola,AGO,2020-03-26,0,
Angola,AGO,2020-03-27,0,
Angola,AGO,2020-03-28,0,
Angola,AGO,2020-03-29,0,
Angola,AGO,2020-03-30,0.061,
Angola,AGO,2020-03-31,0.061,
Angola,AGO,2020-04-01,0.061,
Angola,AGO,2020-04-02,0.061,
Angola,AGO,2020-04-03,0.061,
Angola,AGO,2020-04-04,0.061,
Angola,AGO,2020-04-05,0.061,
Angola,AGO,2020-04-06,0.061,
Angola,AGO,2020-04-07,0.061,
Angola,AGO,2020-04-08,0.061,
Angola,AGO,2020-04-09,0.061,
Angola,AGO,2020-04-10,0.061,
Angola,AGO,2020-04-11,0.061,
Angola,AGO,2020-04-12,0.061,
Angola,AGO,2020-04-13,0.061,
Angola,AGO,2020-04-14,0.061,
Angola,AGO,2020-04-15,0.061,
Angola,AGO,2020-04-16,0.061,
Angola,AGO,2020-04-17,0.061,
Angola,AGO,2020-04-18,0.061,
Angola,AGO,2020-04-19,0.061,
Angola,AGO,2020-04-20,0.061,
Angola,AGO,2020-04-21,0.061,
Angola,AGO,2020-04-22,0.061,
Angola,AGO,2020-04-23,0.061,
Angola,AGO,2020-04-24,0.061,
Angola,AGO,2020-04-25,0.061,
Angola,AGO,2020-04-26,0.061,
Angola,AGO,2020-04-27,0.061,
Angola,AGO,2020-04-28,0.061,
Angola,AGO,2020-04-29,0.061,
Angola,AGO,2020-04-30,0.061,
Angola,AGO,2020-05-01,0.061,
Angola,AGO,2020-05-02,0.061,
Angola,AGO,2020-05-03,0.061,
Angola,AGO,2020-05-04,0.061,
Angola,AGO,2020-05-05,0.061,
Angola,AGO,2020-05-06,0.061,
Angola,AGO,2020-05-07,0.061,
Angola,AGO,2020-05-08,0.061,
Angola,AGO,2020-05-09,0.061,
Angola,AGO,2020-05-10,0.061,
Angola,AGO,2020-05-11,0.061,
Angola,AGO,2020-05-12,0.061,
Angola,AGO,2020-05-13,0.061,
Angola,AGO,2020-05-14,0.061,
Angola,AGO,2020-05-15,0.061,
Angola,AGO,2020-05-16,0.061,
Angola,AGO,2020-05-17,0.061,
Angola,AGO,2020-05-18,0.061,
Angola,AGO,2020-05-19,0.061,
Angola,AGO,2020-05-20,0.061,
Angola,AGO,2020-05-21,0.091,
Angola,AGO,2020-05-22,0.091,
Angola,AGO,2020-05-23,0.091,
Angola,AGO,2020-05-24,0.091,
Angola,AGO,2020-05-25,0.122,
Angola,AGO,2020-05-26,0.122,
Angola,AGO,2020-05-27,0.122,
Angola,AGO,2020-05-28,0.122,
Angola,AGO,2020-05-29,0.122,
Angola,AGO,2020-05-30,0.122,
Angola,AGO,2020-05-31,0.122,
Angola,AGO,2020-06-01,0.122,
Angola,AGO,2020-06-02,0.122,
Angola,AGO,2020-06-03,0.122,
Angola,AGO,2020-06-04,0.122,
Angola,AGO,2020-06-05,0.122,
Angola,AGO,2020-06-06,0.122,
Angola,AGO,2020-06-07,0.122,
Angola,AGO,2020-06-08,0.122,
Angola,AGO,2020-06-09,0.122,
Angola,AGO,2020-06-10,0.122,
Angola,AGO,2020-06-11,0.122,
Angola,AGO,2020-06-12,0.152,
Angola,AGO,2020-06-13,0.152,
Angola,AGO,2020-06-14,0.183,
Angola,AGO,2020-06-15,0.183,
Angola,AGO,2020-06-16,0.183,
Angola,AGO,2020-06-17,0.183,
Angola,AGO,2020-06-18,0.213,
Angola,AGO,2020-06-19,0.213,
Angola,AGO,2020-06-20,0.243,
Angola,AGO,2020-06-21,0.243,
Angola,AGO,2020-06-22,0.274,
Angola,AGO,2020-06-23,0.274,
Angola,AGO,2020-06-24,0.304,
Angola,AGO,2020-06-25,0.304,
Angola,AGO,2020-06-26,0.304,
Angola,AGO,2020-06-27,0.304,
Angola,AGO,2020-06-28,0.304,
Angola,AGO,2020-06-29,0.335,
Angola,AGO,2020-06-30,0.335,
Angola,AGO,2020-07-01,0.396,
Angola,AGO,2020-07-02,0.456,
Angola,AGO,2020-07-03,0.517,
Angola,AGO,2020-07-04,0.548,
Angola,AGO,2020-07-05,0.578,
Angola,AGO,2020-07-06,0.578,
Angola,AGO,2020-07-07,0.578,
Angola,AGO,2020-07-08,0.578,
Angola,AGO,2020-07-09,0.639,
Angola,AGO,2020-07-10,0.669,
Angola,AGO,2020-07-11,0.7,
Angola,AGO,2020-07-12,0.761,
Angola,AGO,2020-07-13,0.791,
Angola,AGO,2020-07-14,0.791,
Angola,AGO,2020-07-15,0.791,
Angola,AGO,2020-07-16,0.822,
Angola,AGO,2020-07-17,0.852,
Angola,AGO,2020-07-18,0.882,
Angola,AGO,2020-07-19,0.882,
Angola,AGO,2020-07-20,0.882,
Angola,AGO,2020-07-21,0.882,
Angola,AGO,2020-07-22,0.882,
Angola,AGO,2020-07-23,0.913,
Angola,AGO,2020-07-24,1.004,
Angola,AGO,2020-07-25,1.004,
Angola,AGO,2020-07-26,1.065,
Angola,AGO,2020-07-27,1.217,
Angola,AGO,2020-07-28,1.217,
Angola,AGO,2020-07-29,1.247,
Angola,AGO,2020-07-30,1.43,
Angola,AGO,2020-07-31,1.46,
Angola,AGO,2020-08-01,1.552,
Angola,AGO,2020-08-02,1.582,
Angola,AGO,2020-08-03,1.582,
Angola,AGO,2020-08-04,1.643,
Angola,AGO,2020-08-05,1.643,
Angola,AGO,2020-08-06,1.795,
Angola,AGO,2020-08-07,1.886,
Angola,AGO,2020-08-08,1.947,
Angola,AGO,2020-08-09,1.947,
Angola,AGO,2020-08-10,2.13,
Angola,AGO,2020-08-11,2.282,
Angola,AGO,2020-08-12,2.373,
Angola,AGO,2020-08-13,2.434,
Angola,AGO,2020-08-14,2.434,
Angola,AGO,2020-08-15,2.525,
Angola,AGO,2020-08-16,2.617,
Angola,AGO,2020-08-17,2.617,
Angola,AGO,2020-08-18,2.678,
Angola,AGO,2020-08-19,2.738,
Angola,AGO,2020-08-20,2.738,
Angola,AGO,2020-08-21,2.799,
Angola,AGO,2020-08-22,2.83,
Angola,AGO,2020-08-23,2.86,
Angola,AGO,2020-08-24,2.921,
Angola,AGO,2020-08-25,3.043,
Angola,AGO,2020-08-26,3.103,
Angola,AGO,2020-08-27,3.134,
Angola,AGO,2020-08-28,3.195,
Angola,AGO,2020-08-29,3.225,
Angola,AGO,2020-08-30,3.256,
Angola,AGO,2020-08-31,3.256,
Angola,AGO,2020-09-01,3.256,
Angola,AGO,2020-09-02,3.286,
Angola,AGO,2020-09-03,3.316,
Angola,AGO,2020-09-04,3.408,
Angola,AGO,2020-09-05,3.438,
Angola,AGO,2020-09-06,3.499,
Angola,AGO,2020-09-07,3.56,
Angola,AGO,2020-09-08,3.56,
Angola,AGO,2020-09-09,3.651,
Angola,AGO,2020-09-10,3.773,
Angola,AGO,2020-09-11,3.834,
Angola,AGO,2020-09-12,3.955,
Angola,AGO,2020-09-13,3.986,
Angola,AGO,2020-09-14,4.016,
Angola,AGO,2020-09-15,4.077,
Angola,AGO,2020-09-16,4.077,
Angola,AGO,2020-09-17,4.229,
Angola,AGO,2020-09-18,4.381,
Angola,AGO,2020-09-19,4.381,
Angola,AGO,2020-09-20,4.381,
Angola,AGO,2020-09-21,4.625,
Angola,AGO,2020-09-22,4.686,
Anguilla,AIA,2020-03-27,0,
Anguilla,AIA,2020-03-28,0,
Anguilla,AIA,2020-03-29,0,
Anguilla,AIA,2020-03-30,0,
Anguilla,AIA,2020-03-31,0,
Anguilla,AIA,2020-04-01,0,
Anguilla,AIA,2020-04-02,0,
Anguilla,AIA,2020-04-03,0,
Anguilla,AIA,2020-04-04,0,
Anguilla,AIA,2020-04-05,0,
Anguilla,AIA,2020-04-06,0,
Anguilla,AIA,2020-04-07,0,
Anguilla,AIA,2020-04-08,0,
Anguilla,AIA,2020-04-09,0,
Anguilla,AIA,2020-04-10,0,
Anguilla,AIA,2020-04-11,0,
Anguilla,AIA,2020-04-12,0,
Anguilla,AIA,2020-04-13,0,
Anguilla,AIA,2020-04-14,0,
Anguilla,AIA,2020-04-15,0,
Anguilla,AIA,2020-04-16,0,
Anguilla,AIA,2020-04-17,0,
Anguilla,AIA,2020-04-18,0,
Anguilla,AIA,2020-04-19,0,
Anguilla,AIA,2020-04-20,0,
Anguilla,AIA,2020-04-21,0,
Anguilla,AIA,2020-04-22,0,
Anguilla,AIA,2020-04-23,0,
Anguilla,AIA,2020-04-24,0,
Anguilla,AIA,2020-04-25,0,
Anguilla,AIA,2020-04-26,0,
Anguilla,AIA,2020-04-27,0,
Anguilla,AIA,2020-04-28,0,
Anguilla,AIA,2020-04-29,0,
Anguilla,AIA,2020-04-30,0,
Anguilla,AIA,2020-05-01,0,
Anguilla,AIA,2020-05-02,0,
Anguilla,AIA,2020-05-03,0,
Anguilla,AIA,2020-05-04,0,
Anguilla,AIA,2020-05-05,0,
Anguilla,AIA,2020-05-06,0,
Anguilla,AIA,2020-05-07,0,
Anguilla,AIA,2020-05-08,0,
Anguilla,AIA,2020-05-09,0,
Anguilla,AIA,2020-05-10,0,
Anguilla,AIA,2020-05-11,0,
Anguilla,AIA,2020-05-12,0,
Anguilla,AIA,2020-05-13,0,
Anguilla,AIA,2020-05-14,0,
Anguilla,AIA,2020-05-15,0,
Anguilla,AIA,2020-05-16,0,
Anguilla,AIA,2020-05-17,0,
Anguilla,AIA,2020-05-18,0,
Anguilla,AIA,2020-05-19,0,
Anguilla,AIA,2020-05-20,0,
Anguilla,AIA,2020-05-21,0,
Anguilla,AIA,2020-05-22,0,
Anguilla,AIA,2020-05-23,0,
Anguilla,AIA,2020-05-24,0,
Anguilla,AIA,2020-05-25,0,
Anguilla,AIA,2020-05-26,0,
Anguilla,AIA,2020-05-27,0,
Anguilla,AIA,2020-05-28,0,
Anguilla,AIA,2020-05-29,0,
Anguilla,AIA,2020-05-30,0,
Anguilla,AIA,2020-05-31,0,
Anguilla,AIA,2020-06-01,0,
Anguilla,AIA,2020-06-02,0,
Anguilla,AIA,2020-06-03,0,
Anguilla,AIA,2020-06-04,0,
Anguilla,AIA,2020-06-05,0,
Anguilla,AIA,2020-06-06,0,
Anguilla,AIA,2020-06-07,0,
Anguilla,AIA,2020-06-08,0,
Anguilla,AIA,2020-06-09,0,
Anguilla,AIA,2020-06-10,0,
Anguilla,AIA,2020-06-11,0,
Anguilla,AIA,2020-06-12,0,
Anguilla,AIA,2020-06-13,0,
Anguilla,AIA,2020-06-14,0,
Anguilla,AIA,2020-06-15,0,
Anguilla,AIA,2020-06-16,0,
Anguilla,AIA,2020-06-17,0,
Anguilla,AIA,2020-06-18,0,
Anguilla,AIA,2020-06-19,0,
Anguilla,AIA,2020-06-20,0,
Anguilla,AIA,2020-06-21,0,
Anguilla,AIA,2020-06-22,0,
Anguilla,AIA,2020-06-23,0,
Anguilla,AIA,2020-06-24,0,
Anguilla,AIA,2020-06-25,0,
Anguilla,AIA,2020-06-26,0,
Anguilla,AIA,2020-06-27,0,
Anguilla,AIA,2020-06-28,0,
Anguilla,AIA,2020-06-29,0,
Anguilla,AIA,2020-06-30,0,
Anguilla,AIA,2020-07-01,0,
Anguilla,AIA,2020-07-02,0,
Anguilla,AIA,2020-07-03,0,
Anguilla,AIA,2020-07-04,0,
Anguilla,AIA,2020-07-05,0,
Anguilla,AIA,2020-07-06,0,
Anguilla,AIA,2020-07-07,0,
Anguilla,AIA,2020-07-08,0,
Anguilla,AIA,2020-07-09,0,
Anguilla,AIA,2020-07-10,0,
Anguilla,AIA,2020-07-11,0,
Anguilla,AIA,2020-07-12,0,
Anguilla,AIA,2020-07-13,0,
Anguilla,AIA,2020-07-14,0,
Anguilla,AIA,2020-07-15,0,
Anguilla,AIA,2020-07-16,0,
Anguilla,AIA,2020-07-17,0,
Anguilla,AIA,2020-07-18,0,
Anguilla,AIA,2020-07-19,0,
Anguilla,AIA,2020-07-20,0,
Anguilla,AIA,2020-07-21,0,
Anguilla,AIA,2020-07-22,0,
Anguilla,AIA,2020-07-23,0,
Anguilla,AIA,2020-07-24,0,
Anguilla,AIA,2020-07-25,0,
Anguilla,AIA,2020-07-26,0,
Anguilla,AIA,2020-07-27,0,
Anguilla,AIA,2020-07-28,0,
Anguilla,AIA,2020-07-29,0,
Anguilla,AIA,2020-07-30,0,
Anguilla,AIA,2020-07-31,0,
Anguilla,AIA,2020-08-01,0,
Anguilla,AIA,2020-08-02,0,
Anguilla,AIA,2020-08-03,0,
Anguilla,AIA,2020-08-04,0,
Anguilla,AIA,2020-08-05,0,
Anguilla,AIA,2020-08-06,0,
Anguilla,AIA,2020-08-07,0,
Anguilla,AIA,2020-08-08,0,
Anguilla,AIA,2020-08-09,0,
Anguilla,AIA,2020-08-10,0,
Anguilla,AIA,2020-08-11,0,
Anguilla,AIA,2020-08-12,0,
Anguilla,AIA,2020-08-13,0,
Anguilla,AIA,2020-08-14,0,
Anguilla,AIA,2020-08-15,0,
Anguilla,AIA,2020-08-16,0,
Anguilla,AIA,2020-08-17,0,
Anguilla,AIA,2020-08-18,0,
Anguilla,AIA,2020-08-19,0,
Anguilla,AIA,2020-08-20,0,
Anguilla,AIA,2020-08-21,0,
Anguilla,AIA,2020-08-22,0,
Anguilla,AIA,2020-08-23,0,
Anguilla,AIA,2020-08-24,0,
Anguilla,AIA,2020-08-25,0,
Anguilla,AIA,2020-08-26,0,
Anguilla,AIA,2020-08-27,0,
Anguilla,AIA,2020-08-28,0,
Anguilla,AIA,2020-08-29,0,
Anguilla,AIA,2020-08-30,0,
Anguilla,AIA,2020-08-31,0,
Anguilla,AIA,2020-09-01,0,
Anguilla,AIA,2020-09-02,0,
Anguilla,AIA,2020-09-03,0,
Anguilla,AIA,2020-09-04,0,
Anguilla,AIA,2020-09-05,0,
Anguilla,AIA,2020-09-06,0,
Anguilla,AIA,2020-09-07,0,
Anguilla,AIA,2020-09-08,0,
Anguilla,AIA,2020-09-09,0,
Anguilla,AIA,2020-09-10,0,
Anguilla,AIA,2020-09-11,0,
Anguilla,AIA,2020-09-12,0,
Anguilla,AIA,2020-09-13,0,
Anguilla,AIA,2020-09-14,0,
Anguilla,AIA,2020-09-15,0,
Anguilla,AIA,2020-09-16,0,
Anguilla,AIA,2020-09-17,0,
Anguilla,AIA,2020-09-18,0,
Anguilla,AIA,2020-09-19,0,
Anguilla,AIA,2020-09-20,0,
Anguilla,AIA,2020-09-21,0,
Anguilla,AIA,2020-09-22,0,
Antigua and Barbuda,ATG,2020-03-15,0,
Antigua and Barbuda,ATG,2020-03-21,0,
Antigua and Barbuda,ATG,2020-03-22,0,
Antigua and Barbuda,ATG,2020-03-23,0,
Antigua and Barbuda,ATG,2020-03-24,0,
Antigua and Barbuda,ATG,2020-03-25,0,
Antigua and Barbuda,ATG,2020-03-26,0,
Antigua and Barbuda,ATG,2020-03-27,0,
Antigua and Barbuda,ATG,2020-03-28,0,
Antigua and Barbuda,ATG,2020-03-29,0,
Antigua and Barbuda,ATG,2020-03-30,0,
Antigua and Barbuda,ATG,2020-03-31,0,
Antigua and Barbuda,ATG,2020-04-01,0,
Antigua and Barbuda,ATG,2020-04-02,0,
Antigua and Barbuda,ATG,2020-04-03,0,
Antigua and Barbuda,ATG,2020-04-04,0,
Antigua and Barbuda,ATG,2020-04-05,0,
Antigua and Barbuda,ATG,2020-04-06,0,
Antigua and Barbuda,ATG,2020-04-07,0,
Antigua and Barbuda,ATG,2020-04-08,0,
Antigua and Barbuda,ATG,2020-04-09,0,
Antigua and Barbuda,ATG,2020-04-10,20.423,
Antigua and Barbuda,ATG,2020-04-11,20.423,
Antigua and Barbuda,ATG,2020-04-12,20.423,
Antigua and Barbuda,ATG,2020-04-13,20.423,
Antigua and Barbuda,ATG,2020-04-14,20.423,
Antigua and Barbuda,ATG,2020-04-15,20.423,
Antigua and Barbuda,ATG,2020-04-16,20.423,
Antigua and Barbuda,ATG,2020-04-17,20.423,
Antigua and Barbuda,ATG,2020-04-18,20.423,
Antigua and Barbuda,ATG,2020-04-19,20.423,
Antigua and Barbuda,ATG,2020-04-20,20.423,
Antigua and Barbuda,ATG,2020-04-21,30.635,
Antigua and Barbuda,ATG,2020-04-22,30.635,
Antigua and Barbuda,ATG,2020-04-23,30.635,
Antigua and Barbuda,ATG,2020-04-24,30.635,
Antigua and Barbuda,ATG,2020-04-25,30.635,
Antigua and Barbuda,ATG,2020-04-26,30.635,
Antigua and Barbuda,ATG,2020-04-27,30.635,
Antigua and Barbuda,ATG,2020-04-28,30.635,
Antigua and Barbuda,ATG,2020-04-29,30.635,
Antigua and Barbuda,ATG,2020-04-30,30.635,
Antigua and Barbuda,ATG,2020-05-01,30.635,
Antigua and Barbuda,ATG,2020-05-02,30.635,
Antigua and Barbuda,ATG,2020-05-03,30.635,
Antigua and Barbuda,ATG,2020-05-04,30.635,
Antigua and Barbuda,ATG,2020-05-05,30.635,
Antigua and Barbuda,ATG,2020-05-06,30.635,
Antigua and Barbuda,ATG,2020-05-07,30.635,
Antigua and Barbuda,ATG,2020-05-08,30.635,
Antigua and Barbuda,ATG,2020-05-09,30.635,
Antigua and Barbuda,ATG,2020-05-10,30.635,
Antigua and Barbuda,ATG,2020-05-11,30.635,
Antigua and Barbuda,ATG,2020-05-12,30.635,
Antigua and Barbuda,ATG,2020-05-13,30.635,
Antigua and Barbuda,ATG,2020-05-14,30.635,
Antigua and Barbuda,ATG,2020-05-15,30.635,
Antigua and Barbuda,ATG,2020-05-16,30.635,
Antigua and Barbuda,ATG,2020-05-17,30.635,
Antigua and Barbuda,ATG,2020-05-18,30.635,
Antigua and Barbuda,ATG,2020-05-19,30.635,
Antigua and Barbuda,ATG,2020-05-20,30.635,
Antigua and Barbuda,ATG,2020-05-21,30.635,
